"imageUrl","title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categoryName","url"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGe-30eZSHOMTh45q1q5AjiE5lyAIJ7S2QfVYu4T5CYjP7-0B1k6LwNCXukIBqTMsDQUk4fXxn9yVFE66Exz-YZvzCY5nlkX8G76QdoP_qGw0aSsNNKlgtgpJ8nFjJL1rIzD4D3=w408-h272-k-no","Soul City Ibiza","4.1","270","Carrer de Santa Agnès, 2b","Sant Antoni de Portmany","Balearic Islands","ES","http://www.soulcityibiza.club/","+34 971 34 05 09","Disco club","https://www.google.com/maps/search/?api=1&query=Soul%20City%20Ibiza&query_place_id=ChIJLU63D-JJmRIRkgsaUzTG5Io"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEEZn6HFvEBa4AWSlSji7j-UdDclSLiK5Ohegzg9vMnP90YVXnYFCC4BgY4FTeGl5XkKtv8sgLytoC7VJ_MNjkpJMlrx4c3_U2Vv7OzP34PFpAeypSZ-uDGTiyQXQsv0My8JEq=w408-h271-k-no","Murphy's Ibiza","4.6","2702","Ctra. de Platja d'en Bossa, 18","Sant Josep de sa Talaia","Balearic Islands","ES","http://www.murphysibiza.com/","+34 971 30 56 65","Cocktail bar","https://www.google.com/maps/search/?api=1&query=Murphy's%20Ibiza&query_place_id=ChIJrxf1VyxEmRIRplqUErzS56Y"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBTv090_nQQCnMjTWRThN3u_K76R4ybp9aNlitvHLKqVo5lhrdgDvyBokHJY_rrX5JK6J_H4wX4n40uuHdKG5LWALXKvy3N_XNl1rG9JuGVb8e4uzkZ7gU8uqnG-Vvyv61gDEdCw=w408-h271-k-no","Ibiza Rocks Bar","4.3","2095","Avinguda del Doctor Fleming, 6","Sant Antoni de Portmany","Balearic Islands","ES",,"","Bar","https://www.google.com/maps/search/?api=1&query=Ibiza%20Rocks%20Bar&query_place_id=ChIJ4RvCkeBJmRIR1rOo5PLVmEU"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbxx1TZ1q3YUGFGQZYJqf9CAV7IXvegQE0XxkL7F6psFU-8bTM0-DczYsi75MbX5YsztTtmZYzskZSMgUn7GvvKZ7BGf26cvuRqIuwVLnJDLq6bSPwB7_jozEpzaq00d-Y2zgM=w408-h368-k-no","One Ibiza","4.9","28","Carrer Manuel de Falla, 1","Eivissa","Balearic Islands","ES",,"+34 643 24 67 86","Lounge bar","https://www.google.com/maps/search/?api=1&query=One%20Ibiza&query_place_id=ChIJwxF_1mJFmRIRNcIjd9kFM5o"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHObZ9ALKcmb6WGpy8JhCzAXN66DAz5JljhzzwMmbjETPDimGlhrgb14Yk7z-DEn38bbYiU6NZdwXeK6Qtca-s0ilzhI9Q1j3F0AHqpbLyMYFM4ezUWuV70VA3NgxKlkRpjMo221g=w426-h240-k-no","The Boozer","4.9","75","Carrer de Santa Agnès, 18","Sant Antoni de Portmany","Balearic Islands","ES",,"","Bar","https://www.google.com/maps/search/?api=1&query=The%20Boozer&query_place_id=ChIJkdXt7x02mRIRRsNG0ELYeuU"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFxey_VHKB7ujeQUTjLS5IzD0uYqk7xBBwlW1wiMt4A4hvKByybiaHQ7vsWJIic4qHWk7DmhhMxusUeNeUVKeOjqcAYYeR-qpQfMnVGvMMC8DCwmnzgIJ2g2-gIbv4J6dLqoAU=w408-h272-k-no","Dunes Ibiza","4.1","613","Ctra. de Platja d'en Bossa","Sant Josep de sa Talaia","Balearic Islands","ES","http://www.dunesibiza.com/","+34 971 30 02 24","Bar","https://www.google.com/maps/search/?api=1&query=Dunes%20Ibiza&query_place_id=ChIJocXqFS1EmRIR1UZdcGGMOz4"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-imGAGydW2DdTIu8Q2vDAuLIOo8yxE5vVU672UzZo5Z-RmsA_h0hM3kGq6Owv_YKaNlhgK-Fud8iQtZrYnig5_xGDmwaJI01xyVu9_Mfxb9owwLLHxZ-dSY3Q2Y9HNdqRknaVAA=w408-h544-k-no","Base Bar","4.7","59","Carrer de Cipriano Garijo, 16","Eivissa","Balearic Islands","ES",,"+34 615 08 46 04","Cocktail bar","https://www.google.com/maps/search/?api=1&query=Base%20Bar&query_place_id=ChIJ7Vdv3LlHmRIRrrQs9NuIuKo"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFCi_XJyojETwFVytgZ4_x0WD1etCGxYmvAJ2c8BaA2d_hyHAIIo3AxFlEDR_cLdWpl55hqvUdxaNyjAy1CClOUTr36POFPMUtTkVOBqs62hM_LTBBaG5397F03cYfBQYKrMBE=w408-h306-k-no","Pinguin Cocktail Bar","4.9","211","Carrer de la Soledat, 36","Sant Antoni de Portmany","Balearic Islands","ES",,"","Cocktail bar","https://www.google.com/maps/search/?api=1&query=Pinguin%20Cocktail%20Bar&query_place_id=ChIJqw1BEls3mRIRDAT-rKp7sbY"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGCmm0S0MYrn-xiXFt_PI64P8aF91Ew3431R7UNA1o6-YI2mNTqX945ritLetxO0iHDjduAQaV_blBN_KXihYeeu583_ZEEM5MaFupZDIs9E3nbJWF-gs8F6ZPT61p-ggRn2RBG=w408-h306-k-no","Paradise Lost","4.5","142","Carrer del Passadís, 18","Eivissa","Balearic Islands","ES","https://www.paradiselostibiza.com/","+34 627 58 92 05","Bar","https://www.google.com/maps/search/?api=1&query=Paradise%20Lost&query_place_id=ChIJj0z8crFGmRIR_Y9CYF-slLM"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFgHjtRKRptz6jkSQg9O04GDItgeOz_kE8fJzTgrMtzAAKNWX9vNgXcMXut8_HebUKPAt-TAK6LnIT-j7lFKCc5K-VIDJJGxq_tR8UhAxr_7E57qn3qMDNgMD6Lcjl41G8KjpJ_=w408-h534-k-no","Plastik Ibiza","4","387","Carrer des Caló, 47","Sant Josep de sa Talaia","Balearic Islands","ES","http://www.plastikibiza.com/","+34 643 27 51 70","Night club","https://www.google.com/maps/search/?api=1&query=Plastik%20Ibiza&query_place_id=ChIJgW7MCNdFmRIRCB-fekvU0PI"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGV3XFm2jd2LPy-6x7cocGNJE8OBbAsss0HTo4Yr44-KfIPnXdUMZnOJ7Is25HGvreAkwbL_ygJyUc-iR5_xBR4AbBzDmuPfHdPf3ycE2EeAf-fT5ConUSYOpQh7LrPtacqQmv1=w408-h255-k-no","Southside Bars","5","89","Ctra. Cala Llonga","Santa Eulalia","Balearic Islands","ES","http://www.southsidebars.com/ibiza","+44 7902 518803","Bar","https://www.google.com/maps/search/?api=1&query=Southside%20Bars&query_place_id=ChIJzZra5M1BmRIRUHoRGRghRnQ"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGcFnMTRjsLiTBR0Kw-wwVr9wd_a1GoKwyeoIg53uzFAbD-0mTZ8wuVfdvdS4i5VTTYcQSG0Uw0hTRDDHm0KKciIayDBMxEKHV2DELnlnpFcSZDFoqilayiPHNK_SiEg8E24Nf7yA=w408-h305-k-no","Can Jordi Blues Station","4.6","1199","Diseminado Jordi, 8773",,"Balearic Islands","ES","https://m.facebook.com/canjordibluesstation","+34 971 80 01 82","Bar","https://www.google.com/maps/search/?api=1&query=Can%20Jordi%20Blues%20Station&query_place_id=ChIJaa9AdSxJmRIRO_W2cIJy0jY"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAF4ptqrgD6HX7Oa0QHetC6pwxlbDpUrHGypN4KwB_yEEzY0tmaucu1ixOka4_Q1bj1swsyVdYPzvsoCm7meSrZuSsrKDwg7JaX7lih6__b9OKEWjcrkOlwcD1c_TSww8v6fJXhVLL703Qc=w426-h240-k-no","Es Paradís","3.8","677","Carrer Salvador Espriu, 2","Sant Antoni de Portmany","Balearic Islands","ES","https://www.esparadis.com/","+34 971 34 81 79","Night club","https://www.google.com/maps/search/?api=1&query=Es%20Parad%C3%ADs&query_place_id=ChIJCaEfbOBJmRIRW__Z_jsLyyM"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAF24LMa7wJpRx0TmAPxgJICDV5FS6xKJNRmjB484yGMzJKSBYdD8C8oalwgmV-CsGuYex6iK_ZDwzA8zyGSEYlpCyIKML8mTsAG9UsiaNCaFJgOzJHdbiFKrAvsbgfX76tBenF5=w408-h306-k-no","The Bay Bar Beach Club","4.4","744",,"Sant Antoni de Portmany","Balearic Islands","ES","http://www.baybarbeachclub.com/","","Bar & grill","https://www.google.com/maps/search/?api=1&query=The%20Bay%20Bar%20Beach%20Club&query_place_id=ChIJ1VhAZ-dJmRIRcGhpjPQU-XM"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMXdnMv5U1cy_RjUWo9_uSOOFTvaKjJpCsiAVw4C3wtPcMn_1T7B-RX4L-0xneUqWybRqLmdXaQ-7JliScUIV46hHFGBXs57TRnLV-HikYe7ysypd_nHt8p2TJNZhkP6CVHdCRZg=w426-h240-k-no","Nola Ibiza","4.7","275","Cala Vadella, Carrer de Pollença, 4","Sant Josep de sa Talaia","Balearic Islands","ES","http://nola-ibiza.com/","+34 645 62 98 56","Restaurant","https://www.google.com/maps/search/?api=1&query=Nola%20Ibiza&query_place_id=ChIJx8JWPg1LmRIRxcoKGhXVEqU"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEaYxGh1hS_uE6swpw7IaPObY7h6jceOg0wjCO8r9hwiY0GpSS_FGDZKIG_iU5wvxr_f1apbqUb7cS4Y3A8G02b1CnwBumjkm60MDB7qeVPGgR_Gl_phsUNRX6kE2NrFqgh4bg=w408-h306-k-no","Shenanigans Ibiza","4.3","225","Carrer de Santa Agnès, 14","Sant Antoni de Portmany","Balearic Islands","ES","https://barsluxury.blogspot.com/","","Bar","https://www.google.com/maps/search/?api=1&query=Shenanigans%20Ibiza&query_place_id=ChIJw5m68B02mRIRJ1dXJBAJZgM"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAErfSk6mFpNQ9oJfYxkWJPrho0FUhLaV3OId0S5GZO7yv8tJ5YWOp8fjY6lpco9XCXC87539AiXqTTE9kzZ6zZU38T_Ebf4zG6LrW6_VgN8d_yWbyGeUi7DpUb5ftckT5Q7KIQH=w426-h240-k-no","Vadella Beach Bar Jordi & Coco","4.5","792","Carrer de Pollença, 1","Sant Josep de sa Talaia","Balearic Islands","ES","http://www.vadellabeachbar.com/","+34 941 68 92 94","Restaurant","https://www.google.com/maps/search/?api=1&query=Vadella%20Beach%20Bar%20Jordi%20%26%20Coco&query_place_id=ChIJEbUFM0RLmRIR3V-6XvHYUDU"
